19.684999999999945, 52.576,206,
19.682999999999993, 52.576,207,
19.678999999999974, 52.576,208,
19.678999999999974, 52.576,209,
19.682000000000016, 52.576,210,
19.692999999999984, 52.574,211,
19.687000000000012, 52.574,212,
19.684999999999945, 52.575,213,
19.682999999999993, 52.575,214,
19.678999999999974, 52.575,215,
19.678999999999974, 52.574,216,
19.682999999999993, 52.575,217,
19.682999999999993, 52.574,218,
19.684999999999945, 52.574,219,
19.687000000000012, 52.574,220,
19.692999999999984, 52.572,221,
19.687000000000012, 52.573,222,
19.684999999999945, 52.573,223,
19.682999999999993, 52.573,224,
19.678999999999974, 52.573,225,
19.692999999999984, 52.572,226,
19.692000000000007, 52.571,227,
19.67599999999993, 52.571,228,
19.67599999999993, 52.576,229,
19.700000000000045, 52.591,230,
19.692000000000007, 52.592,231,
19.652000000000044, 52.587,232,
19.67599999999993, 52.581,233,
19.674999999999955, 52.58,234,
19.670000000000073, 52.581,235,
19.670000000000073, 52.58,236,
19.682000000000016, 52.577,237,
19.702999999999975, 52.573,238,
19.702999999999975, 52.575,239,
19.69900000000007, 52.578,240,
19.652000000000044, 52.583,241,
19.649999999999977, 52.583,242,
19.697000000000003, 52.581,243
